seed	bucket	T_h	dR	lo95	hi95	loADJ	hiADJ	sig95	sigADJ	cap_hiADJ_pct
3	[0.05,0.10)	12	-0.0043694821927976	-0.01984642151109262	0.012333663346867568	-0.028101720525054538	0.020966156156857086	False	False	0.06756241862862383
3	[0.05,0.10)	24	0.006827966493236634	-0.009234560267099456	0.023119312577182045	-0.01801636453936823	0.03308525751959019	False	False	0.16073461296103186
3	[0.10,0.25)	1	-0.0016719620093731114	-0.013617779500391395	0.010201182954729921	-0.02095391745100741	0.0173202752785562	False	False	0.015517141480242806
3	[0.10,0.25)	4	0.003177165304116432	-0.007187384665099615	0.013817996781591176	-0.013412902452245728	0.019397870648672325	False	False	0.03800066680867531
3	[0.10,0.25)	12	0.0074703623330754036	-0.00236110878818676	0.017655004605573087	-0.007957288247974165	0.023683079721346433	False	False	0.0849690363754997
3	[0.10,0.25)	24	0.017119413182191547	0.007286473716413235	0.027179903532577158	0.0013515858412447414	0.03286719382729123	True	True	0.17824002201444078
3	[0.25,0.50)	1	-1.873231049863745e-05	-0.00940306768251233	0.009578472854457606	-0.014770840705674495	0.014782616835113931	False	False	0.01403440855162498
3	[0.25,0.50)	4	0.0004024485017057482	-0.008150697529806624	0.008842792734649906	-0.01303565320601516	0.014152144462506781	False	False	0.02871351001162841
3	[0.25,0.50)	12	0.004618135602346366	-0.0053307582730288345	0.014615078262531174	-0.010413999083380645	0.019935118340453726	False	False	0.07520862292889458
3	[0.25,0.50)	24	0.009983655724683026	0.0010440600405782754	0.018857188687775014	-0.004234033501278725	0.02419798195907422	True	False	0.13808645996273994
3	[0.50,0.75)	1	-0.01086734103865345	-0.020334916364952143	-0.0014173510561546585	-0.02584396246286391	0.004517032509700884	True	False	0.0050635819281486
3	[0.50,0.75)	4	-0.000773168446932345	-0.009377698480791098	0.007521102695708046	-0.014367016622480319	0.012540913777334165	False	False	0.03058889399633581
3	[0.50,0.75)	12	0.00023032725815319953	-0.009346031267783717	0.009610753484577145	-0.01468095439857389	0.014546350438995772	False	False	0.06590174112190723
3	[0.50,0.75)	24	-0.0011786235641599847	-0.010232337108947148	0.00785657394513846	-0.01531792067643782	0.013413293577831708	False	False	0.08485314828487177
3	[0.75,1.0]	1	-0.010363776122026675	-0.020623623695723084	0.0001395365658474098	-0.026113908415281432	0.005862943608428827	False	False	0.009387385220747974
3	[0.75,1.0]	4	-0.0052066856593792656	-0.01431330102420331	0.003974747141490831	-0.019449309448002227	0.009080759968523889	False	False	0.02806926483720748
3	[0.75,1.0]	12	-0.004802623337652543	-0.015270158160790411	0.005438959735463423	-0.02053728950194069	0.011791569620257895	False	False	0.060572991643226874
3	[0.75,1.0]	24	-0.0018146807332620903	-0.011838694250620873	0.007986139471783607	-0.01726770937275832	0.013829228126216857	False	False	0.09973261033331043
4	[0,0.05)	1	0.005802707558911486	-0.01136476669965477	0.021970412257532223	-0.020567124633776496	0.030280359839431364	False	False	0.020539327228752742
4	[0,0.05)	4	0.012660192441886172	-0.006625574041042453	0.031023365217324805	-0.017770228498843767	0.040883396454091725	False	False	0.05810822464592625
4	[0,0.05)	12	0.020362455998282077	0.004245617932710032	0.03664969217747487	-0.0057695593104569115	0.045111353781552295	True	False	0.13831525991685445
4	[0,0.05)	24	0.015675949480729645	0.0002140229341504347	0.03150497683179969	-0.008462149656468083	0.04073335855075093	True	False	0.18363693776742004
4	[0.05,0.10)	1	-0.005730536223063829	-0.02100043502471808	0.01072930121854018	-0.029397434670656718	0.01976665133088892	False	False	0.014690313732904832
4	[0.05,0.10)	4	0.005309315758143511	-0.010423470952160384	0.020875690832144005	-0.0199623471984417	0.02937226561216094	False	False	0.050622191056474114
4	[0.05,0.10)	12	-0.0043694821927976	-0.01993093611421745	0.012182771633648856	-0.028388304580233694	0.02216025187811186	False	False	0.06988155133949553
4	[0.05,0.10)	24	0.006827966493236634	-0.009322567065092597	0.022971024779891894	-0.01848560019270457	0.03289219283591356	False	False	0.1596864400632203
4	[0.10,0.25)	1	-0.0016719620093731114	-0.013366790166314377	0.01036352014719652	-0.02046074421612875	0.01733494680580022	False	False	0.01547708812865783
