ts	pair	grade	ret_24h	net_24h	mfe_24h	mae_24h
2026-05-04T01:45:00+00:00	XRP/USDT	B	-0.0055516014234875	-0.0075516014234875	0.0113167259786477	-0.0138078291814947
2026-05-06T07:15:00+00:00	XRP/USDT	B	-0.0094319849088242	-0.0114319849088242	0.0181653042688465	-0.0194229022566897
2026-05-08T17:30:00+00:00	XRP/USDT	B	0.0113094814709437	0.0093094814709437	0.0206984849562559	0.0
2026-05-10T15:30:00+00:00	XRP/USDT	B	0.0286229121907268	0.0266229121907268	0.0452560815025295	-0.0040196825836856
2026-05-14T14:30:00+00:00	XRP/USDT	B	-0.0182240120128319	-0.0202240120128319	0.0576752440106478	-0.0256637772165723
2026-05-21T17:15:00+00:00	XRP/USDT	B	-0.015863817457443	-0.017863817457443	0.0041289387902934	-0.0237595074248462
2026-05-26T10:15:00+00:00	XRP/USDT	B	-0.0174740101747401	-0.0194740101747401	0.0068568900685688	-0.025584310255843
2026-06-07T08:45:00+00:00	XRP/USDT	B	-0.0137590861889927	-0.0157590861889928	0.0141052267220491	-0.0321045344409829
2026-06-09T04:30:00+00:00	XRP/USDT	B	-0.0459799640380168	-0.0479799640380168	0.0077061392242487	-0.0463224591146502
2026-06-10T12:30:00+00:00	XRP/USDT	B	-0.0034833869239013	-0.0054833869239013	0.0160771704180064	-0.027867095391211
2026-06-11T17:30:00+00:00	XRP/USDT	B	-0.0016763719781189	-0.0036763719781189	0.0214399152991	-0.006440797600141
2026-06-14T21:15:00+00:00	XRP/USDT	A	0.082303103656955	0.080303103656955	0.1182674850868852	-0.0007780755597822
2026-06-15T10:45:00+00:00	XRP/USDT	A	0.0335139641517299	0.0315139641517299	0.0783659858274281	-0.007919966652772
2026-06-15T16:15:00+00:00	XRP/USDT	B	-0.0587276958882854	-0.0607276958882854	0.0034910783553143	-0.0649340574088439
2026-06-20T22:00:00+00:00	XRP/USDT	A	-0.0166551006245663	-0.0186551006245663	0.0023421235253295	-0.0262838306731436
2026-06-22T01:15:00+00:00	XRP/USDT	B	-0.0139397107510019	-0.0159397107510019	0.0140268339431957	-0.0228262763547656
2026-06-29T03:00:00+00:00	XRP/USDT	B	-0.0023748456350336	-0.0043748456350336	0.022893511921725	-0.0157689750166238
2026-06-29T12:00:00+00:00	XRP/USDT	B	-0.0277281699407839	-0.0297281699407839	0.0121251997368172	-0.0280101513300122
2026-07-01T15:15:00+00:00	XRP/USDT	B	0.0273727777255199	0.0253727777255199	0.0464678769635971	-0.0169316150879503
2026-07-02T13:30:00+00:00	XRP/USDT	B	0.0021594385459779	0.0001594385459779	0.0036890408493792	-0.0292423969767859
2026-07-03T15:00:00+00:00	XRP/USDT	B	0.0455479146199877	0.0435479146199877	0.054210949361436	-0.0050906492810572
2026-07-04T14:00:00+00:00	XRP/USDT	B	-0.026498585027013	-0.028498585027013	0.015607580824972	-0.0354172026412827
